date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:39:03	302/302	---M--	200	added ('OK')	image/png	etag:%2261e68997-12e%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/vc/alert.png	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/vc/alert.png	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:04	323/323	---M--	200	added ('OK')	image/png	etag:%2261e68997-143%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/vc/info.png	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/vc/info.png	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:04	244/244	---M--	200	added ('OK')	image/png	etag:%2261e68997-f4%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/vc/tick.png	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/vc/tick.png	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:04	495/495	---M--	200	added ('OK')	image/png	etag:%2261e68997-1ef%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/vc/exclamation.png	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/vc/exclamation.png	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:05	712/712	---M--	200	added ('OK')	image/png	etag:%2261e68997-2c8%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/address-book.png	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/address-book.png	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:05	841/841	---M--	200	added ('OK')	image/png	etag:%2261e68997-349%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:05	694/694	---M--	200	added ('OK')	image/png	etag:%2261e68997-2b6%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/anchor.png	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/anchor.png	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:06	544/544	---M--	200	added ('OK')	image/png	etag:%2261e68997-220%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/application-image.png	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/application-image.png	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:06	590/590	---M--	200	added ('OK')	image/png	etag:%2261e68997-24e%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/arrow.png	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/arrow.png	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:06	682/682	---M--	200	added ('OK')	image/png	etag:%2261e68997-2aa%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:06	705/705	---M--	200	added ('OK')	image/png	etag:%2261e68997-2c1%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:07	674/674	---M--	200	added ('OK')	image/png	etag:%2261e68997-2a2%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/balloon.png	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/balloon.png	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:07	717/717	---M--	200	added ('OK')	image/png	etag:%2261e68997-2cd%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:07	691/691	---M--	200	added ('OK')	image/png	etag:%2261e68997-2b3%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:08	700/700	---M--	200	added ('OK')	image/png	etag:%2261e68997-2bc%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:08	648/648	---M--	200	added ('OK')	image/png	etag:%2261e68997-288%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:08	621/621	---M--	200	added ('OK')	image/png	etag:%2261e68997-26d%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/binocular.png	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/binocular.png	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:08	688/688	---M--	200	added ('OK')	image/png	etag:%2261e68997-2b0%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:09	700/700	---M--	200	added ('OK')	image/png	etag:%2261e68997-2bc%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:09	647/647	---M--	200	added ('OK')	image/png	etag:%2261e68997-287%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:09	763/763	---M--	200	added ('OK')	image/png	etag:%2261e68997-2fb%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:10	690/690	---M--	200	added ('OK')	image/png	etag:%2261e68997-2b2%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:10	709/709	---M--	200	added ('OK')	image/png	etag:%2261e68997-2c5%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:10	691/691	---M--	200	added ('OK')	image/png	etag:%2261e68997-2b3%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:11	635/635	---M--	200	added ('OK')	image/png	etag:%2261e68997-27b%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:11	590/590	---M--	200	added ('OK')	image/png	etag:%2261e68997-24e%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:11	635/635	---M--	200	added ('OK')	image/png	etag:%2261e68997-27b%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/camera.png	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/camera.png	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:11	659/659	---M--	200	added ('OK')	image/png	etag:%2261e68997-293%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/chart.png	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/chart.png	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:12	1686/1686	---M--	200	added ('OK')	image/png	etag:%2261e68997-696%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:12	706/706	---M--	200	added ('OK')	image/png	etag:%2261e68997-2c2%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/clock.png	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/clock.png	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:12	470/470	---M--	200	added ('OK')	image/png	etag:%2261e68997-1d6%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/control.png	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/control.png	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:13	606/606	---M--	200	added ('OK')	image/png	etag:%2261e68997-25e%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/fire.png	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/fire.png	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:13	792/792	---M--	200	added ('OK')	image/png	etag:%2261e68997-318%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/heart.png	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/heart.png	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:13	505/505	---M--	200	added ('OK')	image/png	etag:%2261e68997-1f9%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/mail.png	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/mail.png	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:14	756/756	---M--	200	added ('OK')	image/png	etag:%2261e68997-2f4%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:14	657/657	---M--	200	added ('OK')	image/png	etag:%2261e68997-291%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/video.png	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/icons/video.png	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:14	7668/7668	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261e68997-1df4%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.eot?f6ud62	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.eot	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:15	7540/7540	---M--	200	added ('OK')	font/woff	etag:%2261e68997-1d74%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.woff?f6ud62	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.woff	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:15	24504/24504	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261e68997-5fb8%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.svg?f6ud62	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.svg	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:16	223/223	---M--	200	added ('OK')	image/png	etag:%2261e68997-df%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/toggle_open.png	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/toggle_open.png	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:17	168/168	---M--	200	added ('OK')	image/png	etag:%2261e68997-a8%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/toggle_close.png	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/toggle_close.png	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:17	198/198	---M--	200	added ('OK')	image/png	etag:%2261e68997-c6%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/flickr.png	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/flickr.png	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:17	126/126	---M--	200	added ('OK')	image/svg+xml	etag:%2261e68997-7e%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/vc/blur.svg	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/vc/blur.svg	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:18	6024/6024	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261e68997-1788%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?-9hbgac	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.eot	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:18	6024/6024	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261e68997-1788%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1d41d.eot	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:18	5924/5924	---M--	200	added ('OK')	font/woff	etag:%2261e68997-1724%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.woff?-9hbgac	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.woff	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:18	5848/5848	---M--	200	added ('OK')	application/octet-stream	etag:%2261e68997-16d8%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.ttf?-9hbgac	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.ttf	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:19	13215/13215	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261e68997-339f%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.svg?-9hbgac	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.svg	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:19	673/673	---M--	200	added ('OK')	image/gif	etag:%2261e68997-2a1%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/spinner.gif	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/images/spinner.gif	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:19	265/265	---M--	200	added ('OK')	image/png	etag:%2261e68997-109%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/vc/remove.png	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/vc/remove.png	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:20	130906/130906	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261e68997-1ff5a%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/webfonts/fa-brands-400.eot	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:20	130906/130906	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261e68997-1ff5a%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:22	88428/88428	---M--	200	added ('OK')	font/woff	etag:%2261e68997-1596c%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/webfonts/fa-brands-400.woff	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:22	75368/75368	---M--	200	added ('OK')	font/woff2	etag:%2261e68997-12668%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/webfonts/fa-brands-400.woff2	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:22	130600/130600	---M--	200	added ('OK')	application/octet-stream	etag:%2261e68997-1fe28%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/webfonts/fa-brands-400.ttf	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:22	34394/34394	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261e68997-865a%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/webfonts/fa-regular-400.eot	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:23	34394/34394	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261e68997-865a%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:23	700503/700503	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261e68997-ab057%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/webfonts/fa-brands-400.svg	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:23	13564/13564	---M--	200	added ('OK')	font/woff2	etag:%2261e68997-34fc%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/webfonts/fa-regular-400.woff2	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:23	16804/16804	---M--	200	added ('OK')	font/woff	etag:%2261e68997-41a4%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/webfonts/fa-regular-400.woff	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
17:39:23	34096/34096	---M--	200	added ('OK')	application/octet-stream	etag:%2261e68997-8530%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/webfonts/fa-regular-400.ttf	(from https://live.21lab.co/nanosoft/wp-content/cache/min/1/e941e6ac283245e82c14b5e6217ccc82.css)
